InstrumentId	Isin	Desc	CurrencyStr	Date
B2043	TRIEURAGY3A	TRIEURAGY3A	EUR	20170914
B2044	TRIEURAGYO	TRIEURAGYO	EUR	20170914
B2045	TRIEURALL	TRIEURALL	EUR	20170914
B2046	TRIEURALL1A	TRIEURALL1A	EUR	20170914
B2047	TRIEURALL1B	TRIEURALL1B	EUR	20170914
B2048	TRIEURALL2A	TRIEURALL2A	EUR	20170914
B2151	TRIUSDMTGE	TRIUSDMTGE	USD	20170914
B2152	TRIUSDNAMTGE	TRIUSDNAMTGE	USD	20170914
B2153	TRIUSDSP	TRIUSDSP	USD	20170914
B2154	TRIUSDSUP	TRIUSDSUP	USD	20170914
B2155	TRIUSDSUP1A	TRIUSDSUP1A	USD	20170914
B2156	TRIUSDSUP2A	TRIUSDSUP2A	USD	20170914
B2157	TRIUSDSUP3A	TRIUSDSUP3A	USD	20170914
B2158	TRIUSDSUP3B	TRIUSDSUP3B	USD	20170914
B2159	TRIUSDSUPO	TRIUSDSUPO	USD	20170914
B2160	TRIUSDTRSY	TRIUSDTRSY	USD	20170914
B2161	TRIUSDWLAGYG	TRIUSDWLAGYG	USD	20170914
B2162	TRIUSDWLCOMM	TRIUSDWLCOMM	USD	20170914
B2163	TRIUSDWLCONR	TRIUSDWLCONR	USD	20170914
B2164	TRIUSDWLMULT	TRIUSDWLMULT	USD	20170914
B2165	TRIUSDWLNCRE	TRIUSDWLNCRE	USD	20170914
B2166	TRIUSDWLNPER	TRIUSDWLNPER	USD	20170914
B2167	DELUSDTSY	DELUSDTSY	USD	20170914
B2168	TRIUSDTSY	TRIUSDTSY	USD	20170914
B2169	MCSHELL	MCSHELL	USD	20170914
B2170	GCEURGOV	GC Euro Gov	EUR	20170914
B2171	TRIEURGOVAAA	TRIEURGOVAAA	EUR	20170914
B2172	TRIEURGOVALL	TRIEURGOVALL	EUR	20170914
B2173	GCUSTAGCY	GC US Trsy & Agcy	USD	20170914
C2787	US060505DT81	BOA   CD       11/07/17	USD	20170914
G2339	US38377FQX23	GNR 2010-57 US	USD	20170914
G2344	US38373VUG30	GNR 2002-72 S	USD	20170914
G2345	US38373MYV61	GNR 2007-15 IO	USD	20170914
G2342	US38373QWU11	GNR 2003-40 PS	USD	20170914
G2346	US38373MWX46	GNR 2007-13 IO	USD	20170914
G2347	US38373MTQ32	GNR 2006-8 IO	USD	20170914
G2350	US38376GV649	GNR 2011-78 IX	USD	20170914
G2351	US38376GXY15	GNR 2010-148 IO	USD	20170914
G2353	US38374HNS57	GNR 2004-56 S	USD	20170914
G2355	US38374NV871	GNR 2006-63 IO	USD	20170914
G2357	US38374TMZ48	GNR 2009-13 SE	USD	20170914
G2361	US38374FGU21	GNR 2004-9 IO	USD	20170914
G2359	US38373Y2E34	GNR 2003-7 SA	USD	20170914
G2362	US38374GSG81	GNR 2004-37 SM	USD	20170914
G2363	US38374HDQ02	GNR 2004-47 SY	USD	20170914
G2554	US31397JXU32	FHR 3344 MD	USD	20170914
G2552	US31395UKN09	FHR 2978 JE	USD	20170914
G2555	US31396TBM45	FHR 3165 JD	USD	20170914
G2558	US3137GAQM22	FHR 3740 KE	USD	20170914
G2561	US38378KV639	GNR 2013-127 IO	USD	20170914
G2560	US38378BYW35	GNR 2012-85 B	USD	20170914
G2563	US38378BRM36	GNR 2012-55 C	USD	20170914
G2566	US31398EQY31	FHR 3552 KA	USD	20170914
G2565	US31394K6T68	FHR 2687 JG	USD	20170914
G2567	US3137A5EG54	FHR 3793 LA	USD	20170914
G2569	US3137B5KR36	FHR 4275 LM	USD	20170914
G2571	US3137AEKX27	FHR 3910 CY	USD	20170914
G2575	US3137B4EJ19	FHR 4238 PY	USD	20170914
G2576	US31398QQ672	FHR 3681 AH	USD	20170914
G1809	XS0225883973	ERF 5 B	GBP	20170914
G2580	US3137AW5N13	FHR 4125 HC	USD	20170914
G2578	US31398QHY61	FHR 3686 DG	USD	20170914
T1194	IT0003268676	BTP CPN FEB32	EUR	20170914
T1229	IT0004286966	BTPS 5.0 08/39	EUR	20170914
T1233	IT0004423957	BTPS 4.5 03/19	EUR	20170914
T1141	IT0000366655	BTPS 9 11/23	EUR	20170914
T1144	IT0001174611	BTPS 6.5 11/27	EUR	20170914
T1145	IT0001246799	BTP PRINC NOV23	EUR	20170914
T1147	IT0001246815	BTP PRINC NOV27	EUR	20170914
T1150	IT0001247201	BTP CPN NOV17	EUR	20170914
T1155	IT0001247250	BTP CPN MAY20	EUR	20170914
T1156	IT0001247268	BTP CPN NOV20	EUR	20170914
T1157	IT0001247276	BTP CPN MAY21	EUR	20170914
T1158	IT0001247284	BTP CPN NOV21	EUR	20170914
T1159	IT0001247292	BTP CPN MAY22	EUR	20170914
G2200	US03072SPX70	AMSI 2004-R2 A1A	USD	20170914
G2211	US16678RBU05	CCMFC 2004-3A A1	USD	20170914
G1870	PTGAMOOM0000	ATLAN 4 A	EUR	20170914
G2443	US63860JAA34	NSTRN 2007-A A	USD	20170914
G1287	IT0003856256	LOMBA 4 A	EUR	20170914
G2422	US46625YRB10	JPMCC 2005-CB12 E	USD	20170914
G2413	US46629GAE89	JPMCC 2006-CB16 A4	USD	20170914
G2412	US46629PAC23	JPMCC 2006-LDP9 A3	USD	20170914
G2446	US92925DAA81	WAMU 2006-AR17 1A	USD	20170914
G2220	US12668ASY28	CWALT 2005-J12 2A1	USD	20170914
G2238	US251510MQ32	DBALT 2006-AB1 AX	USD	20170914
G2286	US31393AV792	FNGT 2003-T4 2A6	USD	20170914
G2502	US41161PB932	HVMLT 2006-1 PO1	USD	20170914
G1786	IT0003844948	CORDR 1 A2	EUR	20170914
G2475	US16678RFZ55	CCMFC 2005-4A NIO	USD	20170914
G2464	US863579UL03	SARM 2005-15 1A1	USD	20170914
G2419	US54239GAA22	LBAHC 2004-6 N2	USD	20170914
G2429	US74923LAS16	RALI 2007-QO4 SB	USD	20170914
G2437	US68403BAH87	OOMLT 2007-FXD2 M1	USD	20170914
G2328	US36159XBA72	GECMC 2007-C1 H	USD	20170914
G2323	US36828QRY43	GECMC 2006-C1 A4	USD	20170914
G1745	XS0652913046	SAEC 11 A1A	USD	20170914
G2428	US74923TAN54	RALI 2007-QO3 SB	USD	20170914
G2216	US12667FP587	CWALT 2004-32CB 2A3	USD	20170914
G1832	ES0314209000	BBVAL 2007-1 A1	EUR	20170914
G1885	XS0299976836	ECLIP 2007-2X C	EUR	20170914
G1856	XS0268927240	LTR 6 A	EUR	20170914
G1801	XS0275920071	ESAIL 2006-4X M1A	EUR	20170914
G2247	US23332UFR05	DSLA 2005-AR5 X2	USD	20170914
G2250	US23304JAC71	DBARN 2007-AR3 1N3	USD	20170914
G1767	XS0180318841	BYZAN 1 A	EUR	20170914
T1216	IT0003269021	BTP CPN FEB27	EUR	20170914
T1626	JP1802431005	JGBS 0 03/20/24	JPY	20170914
T1630	JP1802531002	JGBS 0 03/20/25	JPY	20170914
T1635	JP1802661007	JGBS 0 06/20/26	JPY	20170914
T1639	JP1802761005	JGBS 0 06/20/27	JPY	20170914
T1644	JP1802891000	JGBS 0 09/20/28	JPY	20170914
G2335	US38376TGW62	GNR 2010-2 WI	USD	20170914
G2334	US38376LX462	GNR 2011-129 SE	USD	20170914
G2336	US38376TTA06	GNR 2010-6 SF	USD	20170914
G2338	US38376VSP30	GNR 2010-21 SA	USD	20170914
G2570	US3137B5YR89	FHR 4276 GY	USD	20170914
G2573	US3137ARBU91	FHR 4061 CB	USD	20170914
G2467	US836137AA76	SVNIM 2006-EQ1 N1	USD	20170914
E114	FR0000121501	PEUGEOT SA	EUR	20170914
T1091	FR0000571085	OAT 8.50 04/23	EUR	20170914
A1917	3133X0PF0	FHLB TAP 5.375 08/15/2018	USD	20170914
A1918	3133XUMS9	FHLB TAPS 4.500 09/13/2019	USD	20170914
A1932	31398AFD9	FNMA 5.625 07/15/2037	USD	20170914
A1940	880591EB4	TVA 4.875 0/15/2048	USD	20170914
A1941	880591EH1	TVA 5.250 09/15/2039	USD	20170914
A1946	880591CP5	TVA 6.150 01/15/2038	USD	20170914
A1952	US31331YW634	FFCB 4.9 06/12/18	USD	20170914
A1954	US3135G0PQ06	FNMA 0 7/8 10/26/17	USD	20170914
